start_node_id,end_node_id,relationship_type
1553693546,1537013758,CITES
1553693546,1537983568,CITES
1553693546,1554953436,CITES
1553693546,1966538856,CITES
1553693546,2005207065,CITES
1553693546,2038412590,CITES
1553693546,2086341503,CITES
1553693546,2090813263,CITES
1553693546,2130828072,CITES
1553693546,2395176356,CITES
1553693546,2571873230,CITES
1543879878,1515947275,CITES
1543879878,1860690667,CITES
1543879878,1982030536,CITES
1543879878,2109003533,CITES
1543879878,2126755595,CITES
1543879878,2133630909,CITES
1543879878,2159682108,CITES
1571075905,1487621334,CITES
1571075905,1512705448,CITES
1571075905,1570069626,CITES
1571075905,1982962901,CITES
1571075905,1998017916,CITES
1571075905,2117062409,CITES
1602573351,1490621049,CITES
1602573351,1507902915,CITES
1602573351,1825457006,CITES
1602573351,1829244603,CITES
1602573351,1971933951,CITES
1602573351,1980939032,CITES
1602573351,1998070736,CITES
1602573351,2069107692,CITES
1602573351,2104204098,CITES
1602573351,2106348655,CITES
1602573351,2114771706,CITES
1602573351,2118227920,CITES
1602573351,2131403402,CITES
1602573351,2151156765,CITES
1602573351,2169148161,CITES
1602573351,2170800927,CITES
1694476708,596790369,CITES
1694476708,1486506504,CITES
1694476708,1542657996,CITES
1694476708,1583335172,CITES
1694476708,1663328209,CITES
1694476708,1975599757,CITES
1694476708,2099840395,CITES
1694476708,2118328985,CITES
1694476708,2120180527,CITES
1694476708,2141553985,CITES
1694476708,2160786722,CITES
1513455856,1488838339,CITES
1513455856,1493284097,CITES
1513455856,1495266644,CITES
1513455856,1511374591,CITES
1513455856,1512186075,CITES
1513455856,1516444320,CITES
1513455856,1522268755,CITES
1513455856,1565378600,CITES
1513455856,1571147132,CITES
1513455856,1596144702,CITES
1513455856,1951707894,CITES
1513455856,2143545186,CITES
1513455856,2168571148,CITES
1513455856,2612023914,CITES
1513455856,2914756988,CITES
1503206383,1501731334,CITES
1503206383,1573354578,CITES
1503206383,2009965218,CITES
1503206383,2075920544,CITES
1503206383,2090398333,CITES
1503206383,2109338287,CITES
1503206383,2141725526,CITES
1503206383,2172190585,CITES
1503206383,2532815277,CITES
1986079286,123819085,CITES
1986079286,1503870731,CITES
1986079286,1987991720,CITES
1986079286,2002855154,CITES
1986079286,2078927981,CITES
1986079286,2085862205,CITES
1986079286,2090850234,CITES
1531625469,1482332845,CITES
1531625469,1484364085,CITES
1531625469,1491037212,CITES
1531625469,1497670448,CITES
1531625469,1543526731,CITES
1531625469,1567176099,CITES
1531625469,1601373402,CITES
1531625469,1806449990,CITES
1531625469,1850900101,CITES
1531625469,1865728679,CITES
1531625469,1966212263,CITES
1531625469,1972203711,CITES
1531625469,1974090207,CITES
1531625469,1974680648,CITES
1531625469,1976268573,CITES
1531625469,1988288526,CITES
1531625469,2000108089,CITES
1531625469,2021089599,CITES
1531625469,2091378826,CITES
1531625469,2100893927,CITES
1531625469,2113391296,CITES
1531625469,2119122895,CITES
1531625469,2120743705,CITES
1531625469,2130773382,CITES
1531625469,2135320702,CITES
1531625469,2135657750,CITES
1531625469,2141137698,CITES
1531625469,2155748644,CITES
1531625469,2160883697,CITES
1531625469,2560196118,CITES
1518000044,69288136,CITES
1518000044,1487377635,CITES
1518000044,1534885934,CITES
1518000044,1882351768,CITES
1518000044,1975565207,CITES
1518000044,2017739343,CITES
1518000044,2033457500,CITES
1518000044,2039660992,CITES
1518000044,2056119426,CITES
1518000044,2079814255,CITES
1518000044,2097680763,CITES
1518000044,2120613146,CITES
1518000044,2120808515,CITES
1518000044,2126010944,CITES
1518000044,2150829668,CITES
1518000044,2152475379,CITES
1518000044,2162178624,CITES
1518000044,2301605390,CITES
1518000044,2431139695,CITES
1593544550,1497226654,CITES
1593544550,1791587663,CITES
1593544550,1987198869,CITES
1593544550,1994279764,CITES
1593544550,2008441192,CITES
1593544550,2042496886,CITES
1593544550,2100408980,CITES
1593544550,2126512988,CITES
1593544550,2158809862,CITES
1805540519,1501891174,CITES
1805540519,1994386233,CITES
1805540519,2001788001,CITES
1805540519,2058129511,CITES
1805540519,2074244772,CITES
1805540519,2080317287,CITES
1805540519,2126671064,CITES
1805540519,2146973388,CITES
1805540519,2148082093,CITES
1805540519,2156186849,CITES
1805540519,2404159111,CITES
1542455165,1495266644,CITES
1542455165,1499934958,CITES
