start_node_id,end_node_id,relationship_type
1590022417,1136861413,PUBLISHED_IN
1601379374,1153524033,PUBLISHED_IN
1966880694,10082577,PUBLISHED_IN
1883337858,2606870472,PUBLISHED_IN
1490621049,1136861413,PUBLISHED_IN
1870432047,1184699546,PUBLISHED_IN
1557191373,1153524033,PUBLISHED_IN
1962537036,1139274412,PUBLISHED_IN
1598102859,,PUBLISHED_IN
1577870632,1140213147,PUBLISHED_IN
1596799430,1132593990,PUBLISHED_IN
1499481996,1162450063,PUBLISHED_IN
1583539488,1190643002,PUBLISHED_IN
1517888790,1134069326,PUBLISHED_IN
1547144898,50368787,PUBLISHED_IN
1904647798,1163279258,PUBLISHED_IN
1985898631,114241109,PUBLISHED_IN
1977479689,112676551,PUBLISHED_IN
1974411071,1150208541,PUBLISHED_IN
1490559148,2758283624,PUBLISHED_IN
1803405874,2759893951,PUBLISHED_IN
1606724235,,PUBLISHED_IN
1486939289,1162450063,PUBLISHED_IN
1533662372,1190377140,PUBLISHED_IN
1529405776,1141821850,PUBLISHED_IN
1581445110,,PUBLISHED_IN
1645433551,1180389419,PUBLISHED_IN
1846779381,1201110412,PUBLISHED_IN
1604214744,1145706541,PUBLISHED_IN
1580920982,1153524033,PUBLISHED_IN
1558245045,1137878512,PUBLISHED_IN
1944778298,1155899826,PUBLISHED_IN
1489033993,1175727152,PUBLISHED_IN
1580752931,35593046,PUBLISHED_IN
1576863229,1165606533,PUBLISHED_IN
98412359,1176104424,PUBLISHED_IN
1602578987,1169806927,PUBLISHED_IN
1968372742,1140213147,PUBLISHED_IN
1967447455,137030581,PUBLISHED_IN
1591946407,,PUBLISHED_IN
1781748254,1163988186,PUBLISHED_IN
1593903722,30879505,PUBLISHED_IN
1593443957,90727058,PUBLISHED_IN
1544975770,1201110412,PUBLISHED_IN
1982180670,153560523,PUBLISHED_IN
1966629784,8351582,PUBLISHED_IN
1513149292,,PUBLISHED_IN
1862865750,1140213147,PUBLISHED_IN
1515644111,1140213147,PUBLISHED_IN
122638347,2756375147,PUBLISHED_IN
1975807602,1160032607,PUBLISHED_IN
1544592562,1140213147,PUBLISHED_IN
1512684386,105581714,PUBLISHED_IN
1579717091,1132593990,PUBLISHED_IN
1528076685,1184914352,PUBLISHED_IN
1520570153,1165285842,PUBLISHED_IN
1511762409,1152238068,PUBLISHED_IN
1579306425,2626725751,PUBLISHED_IN
1509316335,1140213147,PUBLISHED_IN
1549228503,1153524033,PUBLISHED_IN
1492571724,2758088042,PUBLISHED_IN
1966938284,193109227,PUBLISHED_IN
1517576992,25538012,PUBLISHED_IN
1551782231,1169806927,PUBLISHED_IN
1496630551,2756353761,PUBLISHED_IN
1496545610,1203999783,PUBLISHED_IN
1577536563,86488779,PUBLISHED_IN
1589176872,1153524033,PUBLISHED_IN
1893432122,1141854641,PUBLISHED_IN
1788423387,,PUBLISHED_IN
1595374223,1141821850,PUBLISHED_IN
1480220904,1145706541,PUBLISHED_IN
1977797298,1164519180,PUBLISHED_IN
1501265710,2754386153,PUBLISHED_IN
1553558465,1124077590,PUBLISHED_IN
1585801412,2756339047,PUBLISHED_IN
1969929929,50368787,PUBLISHED_IN
1607064575,57293258,PUBLISHED_IN
1572316785,2757760628,PUBLISHED_IN
1862378448,2538859667,PUBLISHED_IN
6896398,106179100,PUBLISHED_IN
1899647947,1163988186,PUBLISHED_IN
1964729314,118992489,PUBLISHED_IN
1580996832,57293258,PUBLISHED_IN
1544442970,,PUBLISHED_IN
1578152642,,PUBLISHED_IN
1585832782,1137878512,PUBLISHED_IN
1580124140,,PUBLISHED_IN
1965915487,1150208541,PUBLISHED_IN
1536944358,1165958984,PUBLISHED_IN
1607188293,1153524033,PUBLISHED_IN
1488724635,1132231445,PUBLISHED_IN
1521708806,1191926394,PUBLISHED_IN
1823037702,2758088042,PUBLISHED_IN
1640980902,1153524033,PUBLISHED_IN
1553595359,1153524033,PUBLISHED_IN
1568894201,1169806927,PUBLISHED_IN
1983305931,165364243,PUBLISHED_IN
1502549526,25538012,PUBLISHED_IN
1482744171,2626107884,PUBLISHED_IN
1639643357,1153524033,PUBLISHED_IN
77161,1125063881,PUBLISHED_IN
1600544436,1173770489,PUBLISHED_IN
1495119384,1143959562,PUBLISHED_IN
1976272309,177430994,PUBLISHED_IN
1520238628,2756386172,PUBLISHED_IN
1518169998,1162239172,PUBLISHED_IN
1598694679,1178070762,PUBLISHED_IN
1594300884,1140213147,PUBLISHED_IN
1904122824,1162013546,PUBLISHED_IN
1984200150,2627069240,PUBLISHED_IN
1682451491,1153524033,PUBLISHED_IN
1522568429,9954729,PUBLISHED_IN
1482931685,155526855,PUBLISHED_IN
1511621732,2759279913,PUBLISHED_IN
1569499052,1153524033,PUBLISHED_IN
1979799094,63392143,PUBLISHED_IN
1964093362,1175089206,PUBLISHED_IN
1604844206,1135668280,PUBLISHED_IN
1484332029,106296714,PUBLISHED_IN
1942703822,1166511975,PUBLISHED_IN
1972388183,174847851,PUBLISHED_IN
96927827,9954729,PUBLISHED_IN
1973284484,1175089206,PUBLISHED_IN
1921315132,,PUBLISHED_IN
1591498447,1141821850,PUBLISHED_IN
1515669336,1140213147,PUBLISHED_IN
1504280744,1153524033,PUBLISHED_IN
1588769217,1153524033,PUBLISHED_IN
1772200850,2535638237,PUBLISHED_IN
1964669678,153560523,PUBLISHED_IN
1605744481,1183679797,PUBLISHED_IN
1965828114,1190910084,PUBLISHED_IN
1670558497,1153524033,PUBLISHED_IN
115102407,9954729,PUBLISHED_IN
1520726018,2760694600,PUBLISHED_IN
1979280691,190936789,PUBLISHED_IN
1968854547,192650101,PUBLISHED_IN
1509336422,1190377140,PUBLISHED_IN
1985986751,1175089206,PUBLISHED_IN
1969550081,1127352206,PUBLISHED_IN
1543075552,1153524033,PUBLISHED_IN
1497201281,196139623,PUBLISHED_IN
1963710334,1140070953,PUBLISHED_IN
1685548775,1133508372,PUBLISHED_IN
1565767817,1132800348,PUBLISHED_IN
1845270947,,PUBLISHED_IN
1972910911,50368787,PUBLISHED_IN
1758995468,1162450063,PUBLISHED_IN
1644620247,9954729,PUBLISHED_IN
1518240578,1176514135,PUBLISHED_IN
1982051149,1190910084,PUBLISHED_IN
1600255172,1153524033,PUBLISHED_IN
1526508038,1176514135,PUBLISHED_IN
67424351,1130985203,PUBLISHED_IN
1537778554,1136921216,PUBLISHED_IN
1519419219,1134069326,PUBLISHED_IN
1509780598,2760694600,PUBLISHED_IN
1591954407,1140213147,PUBLISHED_IN
1565875822,2756353761,PUBLISHED_IN
116178176,2756077945,PUBLISHED_IN
1826717876,1158167855,PUBLISHED_IN
1502259354,1180662882,PUBLISHED_IN
1590053617,2754386153,PUBLISHED_IN
1587747784,1163686456,PUBLISHED_IN
1809943808,1141854641,PUBLISHED_IN
1873063140,1140213147,PUBLISHED_IN
1523064285,1176326080,PUBLISHED_IN
1984536929,1182309694,PUBLISHED_IN
1979396756,163326656,PUBLISHED_IN
1966434433,1163450153,PUBLISHED_IN
1579775238,106296714,PUBLISHED_IN
1886855382,1140213147,PUBLISHED_IN
1574733291,1192710900,PUBLISHED_IN
1977645533,144363146,PUBLISHED_IN
1560106850,81616010,PUBLISHED_IN
1762020163,1163163559,PUBLISHED_IN
1753204835,1134069326,PUBLISHED_IN
1581477203,106296714,PUBLISHED_IN
1614483814,1164519180,PUBLISHED_IN
174126042,1124077590,PUBLISHED_IN
173953576,1153524033,PUBLISHED_IN
1489507989,,PUBLISHED_IN
1542889080,2535638237,PUBLISHED_IN
1604495149,1162450063,PUBLISHED_IN
1597683621,1125048215,PUBLISHED_IN
1777025722,1162450063,PUBLISHED_IN
1779054477,2615919549,PUBLISHED_IN
1981856911,60606061,PUBLISHED_IN
1560088258,1153524033,PUBLISHED_IN
1558777348,1155137614,PUBLISHED_IN
1572952339,1145706541,PUBLISHED_IN
1541066169,106296714,PUBLISHED_IN
1481810092,,PUBLISHED_IN
1580024578,2756318837,PUBLISHED_IN
1521253015,2535638237,PUBLISHED_IN
1561489932,1140213147,PUBLISHED_IN
1498547420,1204434967,PUBLISHED_IN
1981962444,1127352206,PUBLISHED_IN
1788335386,1153524033,PUBLISHED_IN
19233156,12943752,PUBLISHED_IN
